County,Vote type,Total ballots,Contest,Ballots cast,Undervotes
Harris,Provisional,14,Commissioner Of Agriculture,14,0
Hart,Absentee by Mail,440,Commissioner Of Agriculture,430,10
Hart,Advance in Person,5220,Commissioner Of Agriculture,5055,165
Hart,Election Day,3958,Commissioner Of Agriculture,3825,133
Hart,Provisional,4,Commissioner Of Agriculture,4,0
Heard,Absentee by Mail,278,Commissioner Of Agriculture,273,5
Heard,Advance in Person,1427,Commissioner Of Agriculture,1388,39
Heard,Election Day,2346,Commissioner Of Agriculture,2281,65
Heard,Provisional,4,Commissioner Of Agriculture,4,0
Henry,Absentee by Mail,4997,Commissioner Of Agriculture,4886,111
Henry,Advance in Person,58658,Commissioner Of Agriculture,57563,1095
Henry,Election Day,34710,Commissioner Of Agriculture,33905,805
Henry,Provisional,193,Commissioner Of Agriculture,188,5
Houston,Absentee by Mail,3190,Commissioner Of Agriculture,3125,65
Houston,Advance in Person,34816,Commissioner Of Agriculture,34236,580
Houston,Election Day,21152,Commissioner Of Agriculture,20687,465
Houston,Provisional,74,Commissioner Of Agriculture,70,4
Irwin,Absentee by Mail,133,Commissioner Of Agriculture,132,1
Irwin,Advance in Person,2048,Commissioner Of Agriculture,1989,59
Irwin,Election Day,1375,Commissioner Of Agriculture,1342,33
Irwin,Provisional,8,Commissioner Of Agriculture,8,0
Jackson,Absentee by Mail,1019,Commissioner Of Agriculture,1009,10
Jackson,Advance in Person,14919,Commissioner Of Agriculture,14706,213
Jackson,Election Day,10951,Commissioner Of Agriculture,10743,208
Jackson,Provisional,10,Commissioner Of Agriculture,9,1
Jasper,Absentee by Mail,421,Commissioner Of Agriculture,417,4
Jasper,Advance in Person,2981,Commissioner Of Agriculture,2929,52
Jasper,Election Day,2505,Commissioner Of Agriculture,2447,58
Jasper,Provisional,38,Commissioner Of Agriculture,37,1
Jeff Davis,Absentee by Mail,229,Commissioner Of Agriculture,223,6
Jeff Davis,Advance in Person,2680,Commissioner Of Agriculture,2586,94
Jeff Davis,Election Day,1906,Commissioner Of Agriculture,1836,70
Jeff Davis,Provisional,0,Commissioner Of Agriculture,0,0
Jefferson,Absentee by Mail,607,Commissioner Of Agriculture,597,10
Jefferson,Advance in Person,2803,Commissioner Of Agriculture,2678,125
Jefferson,Election Day,3346,Commissioner Of Agriculture,3184,162
Jefferson,Provisional,11,Commissioner Of Agriculture,11,0
Jenkins,Absentee by Mail,188,Commissioner Of Agriculture,181,7
Jenkins,Advance in Person,1557,Commissioner Of Agriculture,1507,50
Jenkins,Election Day,1111,Commissioner Of Agriculture,1080,31
Jenkins,Provisional,16,Commissioner Of Agriculture,16,0
Johnson,Absentee by Mail,236,Commissioner Of Agriculture,224,12
Johnson,Advance in Person,1970,Commissioner Of Agriculture,1888,82
Johnson,Election Day,1277,Commissioner Of Agriculture,1211,66
Johnson,Provisional,0,Commissioner Of Agriculture,0,0
Jones,Absentee by Mail,784,Commissioner Of Agriculture,773,11
Jones,Advance in Person,6968,Commissioner Of Agriculture,6812,156
Jones,Election Day,4680,Commissioner Of Agriculture,4572,108
Jones,Provisional,9,Commissioner Of Agriculture,9,0
Lamar,Absentee by Mail,404,Commissioner Of Agriculture,400,4
Lamar,Advance in Person,3820,Commissioner Of Agriculture,3728,92
Lamar,Election Day,3122,Commissioner Of Agriculture,3034,88
Lamar,Provisional,11,Commissioner Of Agriculture,11,0
Lanier,Absentee by Mail,108,Commissioner Of Agriculture,105,3
Lanier,Advance in Person,1661,Commissioner Of Agriculture,1601,60
Lanier,Election Day,910,Commissioner Of Agriculture,862,48
Lanier,Provisional,2,Commissioner Of Agriculture,2,0
Laurens,Absentee by Mail,1286,Commissioner Of Agriculture,1253,33
Laurens,Advance in Person,8485,Commissioner Of Agriculture,8239,246
Laurens,Election Day,9168,Commissioner Of Agriculture,8876,292
Laurens,Provisional,13,Commissioner Of Agriculture,13,0
Lee,Absentee by Mail,480,Commissioner Of Agriculture,472,8
Lee,Advance in Person,5681,Commissioner Of Agriculture,5571,110
Lee,Election Day,7388,Commissioner Of Agriculture,7232,156
Lee,Provisional,6,Commissioner Of Agriculture,6,0
Liberty,Absentee by Mail,950,Commissioner Of Agriculture,937,13
Liberty,Advance in Person,8143,Commissioner Of Agriculture,7986,157
Liberty,Election Day,6265,Commissioner Of Agriculture,6116,149
Liberty,Provisional,10,Commissioner Of Agriculture,9,1
Lincoln,Absentee by Mail,350,Commissioner Of Agriculture,348,2
Lincoln,Advance in Person,1937,Commissioner Of Agriculture,1883,54
Lincoln,Election Day,1680,Commissioner Of Agriculture,1618,62
Lincoln,Provisional,2,Commissioner Of Agriculture,2,0
Long,Absentee by Mail,169,Commissioner Of Agriculture,167,2
Long,Advance in Person,1971,Commissioner Of Agriculture,1909,62
Long,Election Day,1848,Commissioner Of Agriculture,1785,63
Long,Provisional,10,Commissioner Of Agriculture,10,0
Lowndes,Absentee by Mail,1890,Commissioner Of Agriculture,1863,27
Lowndes,Advance in Person,21238,Commissioner Of Agriculture,20906,332
Lowndes,Election Day,12084,Commissioner Of Agriculture,11787,297
Lowndes,Provisional,541,Commissioner Of Agriculture,520,21
Lumpkin,Absentee by Mail,467,Commissioner Of Agriculture,461,6
Lumpkin,Advance in Person,7377,Commissioner Of Agriculture,7250,127
Lumpkin,Election Day,3707,Commissioner Of Agriculture,3608,99
Lumpkin,Provisional,7,Commissioner Of Agriculture,7,0
Macon,Absentee by Mail,331,Commissioner Of Agriculture,323,8
Macon,Advance in Person,2251,Commissioner Of Agriculture,2123,128
Macon,Election Day,1635,Commissioner Of Agriculture,1557,78
Macon,Provisional,0,Commissioner Of Agriculture,0,0
Madison,Absentee by Mail,527,Commissioner Of Agriculture,521,6
Madison,Advance in Person,5242,Commissioner Of Agriculture,5115,127
Madison,Election Day,5928,Commissioner Of Agriculture,5772,156
Madison,Provisional,2,Commissioner Of Agriculture,2,0
Marion,Absentee by Mail,241,Commissioner Of Agriculture,239,2
Marion,Advance in Person,1222,Commissioner Of Agriculture,1178,44
Marion,Election Day,1467,Commissioner Of Agriculture,1415,52
Marion,Provisional,1,Commissioner Of Agriculture,1,0
McDuffie,Absentee by Mail,868,Commissioner Of Agriculture,858,10
McDuffie,Advance in Person,5045,Commissioner Of Agriculture,4923,122
McDuffie,Election Day,2879,Commissioner Of Agriculture,2795,84
McDuffie,Provisional,0,Commissioner Of Agriculture,0,0
McIntosh,Absentee by Mail,440,Commissioner Of Agriculture,433,7
McIntosh,Advance in Person,2945,Commissioner Of Agriculture,2851,94
McIntosh,Election Day,2023,Commissioner Of Agriculture,1943,80
McIntosh,Provisional,0,Commissioner Of Agriculture,0,0
Meriwether,Absentee by Mail,483,Commissioner Of Agriculture,476,7
Meriwether,Advance in Person,2831,Commissioner Of Agriculture,2761,70
Meriwether,Election Day,5325,Commissioner Of Agriculture,5138,187
Meriwether,Provisional,11,Commissioner Of Agriculture,11,0
Miller,Absentee by Mail,132,Commissioner Of Agriculture,128,4
Miller,Advance in Person,1029,Commissioner Of Agriculture,980,49
Miller,Election Day,1152,Commissioner Of Agriculture,1103,49
Miller,Provisional,2,Commissioner Of Agriculture,2,0
Mitchell,Absentee by Mail,564,Commissioner Of Agriculture,550,14
Mitchell,Advance in Person,3343,Commissioner Of Agriculture,3252,91
Mitchell,Election Day,3539,Commissioner Of Agriculture,3443,96
Mitchell,Provisional,9,Commissioner Of Agriculture,9,0
Monroe,Absentee by Mail,696,Commissioner Of Agriculture,692,4
Monroe,Advance in Person,6311,Commissioner Of Agriculture,6152,159
Monroe,Election Day,5925,Commissioner Of Agriculture,5763,162
Monroe,Provisional,10,Commissioner Of Agriculture,10,0
Montgomery,Absentee by Mail,211,Commissioner Of Agriculture,206,5
Montgomery,Advance in Person,1416,Commissioner Of Agriculture,1375,41
Montgomery,Election Day,1901,Commissioner Of Agriculture,1842,59
Montgomery,Provisional,0,Commissioner Of Agriculture,0,0
Morgan,Absentee by Mail,410,Commissioner Of Agriculture,400,10
Morgan,Advance in Person,5406,Commissioner Of Agriculture,5282,124
Morgan,Election Day,3738,Commissioner Of Agriculture,3659,79
Morgan,Provisional,4,Commissioner Of Agriculture,4,0
Murray,Absentee by Mail,265,Commissioner Of Agriculture,260,5
Murray,Advance in Person,5111,Commissioner Of Agriculture,4933,178
Murray,Election Day,5715,Commissioner Of Agriculture,5535,180
Murray,Provisional,0,Commissioner Of Agriculture,0,0
Muscogee,Absentee by Mail,4422,Commissioner Of Agriculture,4352,70
Muscogee,Advance in Person,27700,Commissioner Of Agriculture,27045,655
Muscogee,Election Day,31019,Commissioner Of Agriculture,30112,907
Muscogee,Provisional,131,Commissioner Of Agriculture,126,5
Newton,Absentee by Mail,2735,Commissioner Of Agriculture,2676,59
Newton,Advance in Person,19236,Commissioner Of Agriculture,18801,435
Newton,Election Day,21158,Commissioner Of Agriculture,20687,471
Newton,Provisional,12,Commissioner Of Agriculture,12,0
Oconee,Absentee by Mail,931,Commissioner Of Agriculture,912,19
Oconee,Advance in Person,11688,Commissioner Of Agriculture,11499,189
Oconee,Election Day,8114,Commissioner Of Agriculture,7925,189
Oconee,Provisional,11,Commissioner Of Agriculture,11,0
Oglethorpe,Absentee by Mail,409,Commissioner Of Agriculture,405,4
Oglethorpe,Advance in Person,3417,Commissioner Of Agriculture,3344,73
Oglethorpe,Election Day,2658,Commissioner Of Agriculture,2570,88
Oglethorpe,Provisional,1,Commissioner Of Agriculture,1,0
Paulding,Absentee by Mail,3307,Commissioner Of Agriculture,3245,62
Paulding,Advance in Person,32842,Commissioner Of Agriculture,32260,582
Paulding,Election Day,25073,Commissioner Of Agriculture,24493,580
Paulding,Provisional,83,Commissioner Of Agriculture,81,2
Peach,Absentee by Mail,445,Commissioner Of Agriculture,438,7
Peach,Advance in Person,6720,Commissioner Of Agriculture,6560,160
Peach,Election Day,3190,Commissioner Of Agriculture,3093,97
Peach,Provisional,90,Commissioner Of Agriculture,86,4
Pickens,Absentee by Mail,222,Commissioner Of Agriculture,218,4
Pickens,Advance in Person,7121,Commissioner Of Agriculture,6950,171
Pickens,Election Day,6019,Commissioner Of Agriculture,5876,143
Pickens,Provisional,0,Commissioner Of Agriculture,0,0
Pierce,Absentee by Mail,327,Commissioner Of Agriculture,326,1
Pierce,Advance in Person,4598,Commissioner Of Agriculture,4506,92
Pierce,Election Day,1958,Commissioner Of Agriculture,1915,43
Pierce,Provisional,1,Commissioner Of Agriculture,1,0
Pike,Absentee by Mail,304,Commissioner Of Agriculture,299,5
Pike,Advance in Person,4478,Commissioner Of Agriculture,4410,68
Pike,Election Day,3752,Commissioner Of Agriculture,3647,105
Pike,Provisional,9,Commissioner Of Agriculture,9,0
Polk,Absentee by Mail,447,Commissioner Of Agriculture,443,4
Polk,Advance in Person,7744,Commissioner Of Agriculture,7561,183
Polk,Election Day,4668,Commissioner Of Agriculture,4505,163
Polk,Provisional,2,Commissioner Of Agriculture,2,0
Pulaski,Absentee by Mail,232,Commissioner Of Agriculture,227,5
Pulaski,Advance in Person,2522,Commissioner Of Agriculture,2438,84
Pulaski,Election Day,868,Commissioner Of Agriculture,818,50
Pulaski,Provisional,0,Commissioner Of Agriculture,0,0
Putnam,Absentee by Mail,598,Commissioner Of Agriculture,596,2
Putnam,Advance in Person,4858,Commissioner Of Agriculture,4757,101
Putnam,Election Day,3865,Commissioner Of Agriculture,3755,110
Putnam,Provisional,14,Commissioner Of Agriculture,14,0
Quitman,Absentee by Mail,60,Commissioner Of Agriculture,51,9
Quitman,Advance in Person,451,Commissioner Of Agriculture,426,25
Quitman,Election Day,429,Commissioner Of Agriculture,406,23
Quitman,Provisional,0,Commissioner Of Agriculture,0,0
Rabun,Absentee by Mail,843,Commissioner Of Agriculture,825,18
Rabun,Advance in Person,4889,Commissioner Of Agriculture,4798,91
Rabun,Election Day,1846,Commissioner Of Agriculture,1803,43
Rabun,Provisional,0,Commissioner Of Agriculture,0,0
Randolph,Absentee by Mail,313,Commissioner Of Agriculture,299,14
Randolph,Advance in Person,1232,Commissioner Of Agriculture,1181,51
Randolph,Election Day,1243,Commissioner Of Agriculture,1194,49
Randolph,Provisional,1,Commissioner Of Agriculture,1,0
Richmond,Absentee by Mail,5314,Commissioner Of Agriculture,5224,90
Richmond,Advance in Person,28737,Commissioner Of Agriculture,28052,685
Richmond,Election Day,35992,Commissioner Of Agriculture,34900,1092
Richmond,Provisional,112,Commissioner Of Agriculture,110,2
Rockdale,Absentee by Mail,1853,Commissioner Of Agriculture,1816,37
Rockdale,Advance in Person,22789,Commissioner Of Agriculture,22375,414
Rockdale,Election Day,11958,Commissioner Of Agriculture,11669,289
Rockdale,Provisional,55,Commissioner Of Agriculture,53,2
Schley,Absentee by Mail,96,Commissioner Of Agriculture,95,1
Schley,Advance in Person,1321,Commissioner Of Agriculture,1280,41
Schley,Election Day,514,Commissioner Of Agriculture,492,22
Schley,Provisional,2,Commissioner Of Agriculture,2,0
Screven,Absentee by Mail,271,Commissioner Of Agriculture,265,6
Screven,Advance in Person,2674,Commissioner Of Agriculture,2593,81
Screven,Election Day,2462,Commissioner Of Agriculture,2377,85
Screven,Provisional,7,Commissioner Of Agriculture,7,0
Seminole,Absentee by Mail,264,Commissioner Of Agriculture,262,2
Seminole,Advance in Person,1078,Commissioner Of Agriculture,1063,15
Seminole,Election Day,1872,Commissioner Of Agriculture,1810,62
Seminole,Provisional,13,Commissioner Of Agriculture,12,1
Spalding,Absentee by Mail,1283,Commissioner Of Agriculture,1241,42
Spalding,Advance in Person,13046,Commissioner Of Agriculture,12604,442
Spalding,Election Day,10056,Commissioner Of Agriculture,9757,299
Spalding,Provisional,32,Commissioner Of Agriculture,29,3
Stephens,Absentee by Mail,536,Commissioner Of Agriculture,528,8
Stephens,Advance in Person,6139,Commissioner Of Agriculture,6006,133
Stephens,Election Day,2394,Commissioner Of Agriculture,2322,72
Stephens,Provisional,18,Commissioner Of Agriculture,17,1
Stewart,Absentee by Mail,233,Commissioner Of Agriculture,217,16
Stewart,Advance in Person,694,Commissioner Of Agriculture,652,42
Stewart,Election Day,857,Commissioner Of Agriculture,771,86
Stewart,Provisional,35,Commissioner Of Agriculture,35,0
Sumter,Absentee by Mail,877,Commissioner Of Agriculture,851,26
Sumter,Advance in Person,5531,Commissioner Of Agriculture,5371,160
Sumter,Election Day,4148,Commissioner Of Agriculture,4025,123
Sumter,Provisional,0,Commissioner Of Agriculture,0,0
Talbot,Absentee by Mail,285,Commissioner Of Agriculture,263,22
Talbot,Advance in Person,772,Commissioner Of Agriculture,734,38
Talbot,Election Day,1895,Commissioner Of Agriculture,1782,113
Talbot,Provisional,2,Commissioner Of Agriculture,2,0
Taliaferro,Absentee by Mail,162,Commissioner Of Agriculture,149,13
Taliaferro,Advance in Person,441,Commissioner Of Agriculture,409,32
Taliaferro,Election Day,314,Commissioner Of Agriculture,286,28
Taliaferro,Provisional,4,Commissioner Of Agriculture,4,0
Tattnall,Absentee by Mail,392,Commissioner Of Agriculture,386,6
Tattnall,Advance in Person,3539,Commissioner Of Agriculture,3411,128
Tattnall,Election Day,2708,Commissioner Of Agriculture,2612,96
Tattnall,Provisional,8,Commissioner Of Agriculture,8,0
Taylor,Absentee by Mail,243,Commissioner Of Agriculture,240,3
Taylor,Advance in Person,1843,Commissioner Of Agriculture,1799,44
Taylor,Election Day,1179,Commissioner Of Agriculture,1132,47
Taylor,Provisional,29,Commissioner Of Agriculture,29,0
Telfair,Absentee by Mail,331,Commissioner Of Agriculture,327,4
Telfair,Advance in Person,1676,Commissioner Of Agriculture,1615,61
Telfair,Election Day,1624,Commissioner Of Agriculture,1548,76
Telfair,Provisional,1,Commissioner Of Agriculture,1,0
Terrell,Absentee by Mail,327,Commissioner Of Agriculture,323,4
Terrell,Advance in Person,1612,Commissioner Of Agriculture,1558,54
Terrell,Election Day,1991,Commissioner Of Agriculture,1900,91
Terrell,Provisional,9,Commissioner Of Agriculture,9,0
Thomas,Absentee by Mail,991,Commissioner Of Agriculture,975,16
Thomas,Advance in Person,8376,Commissioner Of Agriculture,8166,210
Thomas,Election Day,7874,Commissioner Of Agriculture,7656,218
Thomas,Provisional,3,Commissioner Of Agriculture,3,0
Tift,Absentee by Mail,561,Commissioner Of Agriculture,548,13
Tift,Advance in Person,7646,Commissioner Of Agriculture,7432,214
Tift,Election Day,5462,Commissioner Of Agriculture,5292,170
Tift,Provisional,4,Commissioner Of Agriculture,3,1
Toombs,Absentee by Mail,681,Commissioner Of Agriculture,665,16
Toombs,Advance in Person,4860,Commissioner Of Agriculture,4708,152
Toombs,Election Day,3310,Commissioner Of Agriculture,3210,100
Toombs,Provisional,9,Commissioner Of Agriculture,9,0
Towns,Absentee by Mail,284,Commissioner Of Agriculture,279,5
Towns,Advance in Person,4009,Commissioner Of Agriculture,3882,127
Towns,Election Day,1839,Commissioner Of Agriculture,1784,55
Towns,Provisional,0,Commissioner Of Agriculture,0,0
Treutlen,Absentee by Mail,146,Commissioner Of Agriculture,138,8
Treutlen,Advance in Person,1659,Commissioner Of Agriculture,1598,61
Treutlen,Election Day,805,Commissioner Of Agriculture,770,35
Treutlen,Provisional,4,Commissioner Of Agriculture,4,0
Troup,Absentee by Mail,1264,Commissioner Of Agriculture,1237,27
Troup,Advance in Person,11226,Commissioner Of Agriculture,10972,254
